internal_sifra;name;short_name;mesto;address;contact_employee;phone;web_site;active;odgovorno_lice;maticni_broj;pib;sifra_delatnosti;pripada_pdvu;email
1000275;HP TEC;HP TEC;02225;;;;;1;F05;;;;;;
1000276;POP PLARM;POP PLARM;02225;;;;;1;F05;;;;;;
1000277;ROJAL;ROJAL;00159;;;;;1;F05;;;;;;
1000278;MASINOPROM INZINJERING;MASINOPROM;01222;;;;;1;F05;;;;;;
1000279;TEHNOGAS;TEHNOGAS;01927;;;;;1;F05;;;;;;
1000280;ENERGOPETROL;ENERGOPETROL;00159;;;;;1;F05;;;;;;
1000281;VM INDEX;VM;00042;;;;;1;F05;;;;;;
1000282;MASTERS;MASTERS;03120;;;;;1;F05;;;;;;
1000283;AGROMEHANIKA;AGROMEHANIKA;01796;;;;;1;F05;;;;;;
1000284;STR CVEJA AUTOTRAKS;STR CVEJA;093;;;;;1;F05;;;;;;
1000291;MIOMIR JELIC INVESTBANKA;MIOMIR JELIC;093;;;;;1;F05;;;;;;
1000290;BETA INZINJERING;BETA;01261;;;;;1;F05;;;;;;
1000289;PLITVICE BOR;PLITVICE;00250;;;;;1;F05;;;;;;
1000288;POBEDA MISINAC;POBEDA;01796;;;;;1;F05;;;;;;
1000287;BOJA SOMBOR;BOJA;02468;;;;;1;F05;;;;;;
1000286;ADT NB;ADT N B;02586;;;;;1;F05;;;;;;
7316837;dibut;DIBUT;00001;;;;;1;F07;;;;;;
1000292;JP PK KOSTOLAC Ug. br. 3-0012/01;KOSTOLAC;01232;KOSTOLAC;;;;1;F50;;;;;;
1000293;"JP ""TENT""- ""A""";TENT;01817;;;;;1;F50;;;;;;
1000294;JUNG;JUNG;00159;;;;;1;F05;;;;;;
1000295;Pred.za gradj.SIGMA INZENJERING;SIGMA-INZNJ.;093;Olge Milosevic bb;;;;1;F05;;;;;;
1000296;EXPORT BOSTON;BOSTON;02828;Svete Popovia 110;;;;1;F05;;;;;;
6024255;HK GOS FOND ZA RAZVOJ SRBIJE;HK GOSA;093;;;;;1;F12;;;;;;
1000297;HE PIVA PLUZINE;HE PIVA;02011;;;;;1;F50;;;;;;
1000298;SEGRAM SOPOT;SEGRAM;02471;;;;;1;F50;;;;;;
1000299;KOMPAS;KOMPAS;00159;;;;;1;F05;;101698464;;;;
1000285;MELEKTRONIK;MELEKTRONIK;00159;;;;;1;F05;;;;;;
1000301;TIXO PROM;TIXO PROM;093;;;;;1;F05;;;;;;
1000302;TDJ TE DEJ;TDJ TE DEJ;00159;;;;;1;F05;;;;;;
1000303;KOVACKA RADNJA;KOVACKA RADNJA;00159;;;;;1;F05;;;;;;
1000304;SUTLIC GENTUS;SUTLIC;00159;;;;;1;F05;;;;;;
1000305;BORO I RAMIZ;BORO I RAMIZ;02155;;;;;1;F05;;;;;;
1000306;LIMARD;LIMARD;00159;;;;;1;F05;;;;;;
1000307;TEHNOMATIK SERVIS;TEHNOMATIK;00159;;;;;1;F05;;;;;;
1000308;ATEKS;ATEKS;00159;;;;;1;F05;;;;;;
1000309;SLOBODA;SLOBODA;02625;;;;;1;F05;;;;;;
1000310;PC PRES;PC PRES;00159;;;;;1;F05;;;;;;
1000311;MORAVA;MORAVA;01759;;;;;1;F05;;;;;;
1000312;TEC ELEKTRONIK;TEC ELEKTRONIK;02098;;;;;1;F05;;;;;;
1000313;SIMEL PLUS;SIMEL PLUS;01759;;;;;1;F05;;;;;;
1000314;MESNA ZAJEDNICA BACINAC;M Z;093;;;;;1;F05;;;;;;
1000315;MESNA ZAJEDNICA;M Z;093;;;;;1;F05;;;;;;
1000316;HK GOSA - PROMETAL SMEDEREVO;PRO.;02449;;;;;1;F50;;;;;;
1000317;MOTO SERVIS RAD MILAN;MOTO SERVIS;093;;;;;1;F05;;;;;;
1000318;GRIFON BOHLER;GRAFON;00159;;;;;1;F05;;;;;;
1000319;SR LJ.S.REMONT VOZ 305-10000003562-81;REMONT;01927;;;;;1;F05;;;;;;
1000320;FINDOR alata;FINDOR;01255;;;;;1;F50;;;;;;
1000321;megaBGD 120-4208888000213-58;MEGA;00159;;;;;1;F50;;;;;;
1000322;DHL international Beograd d.o.o.;DHL;00159;JULIJA GAGARINA 36v;;;;1;F50;;100090779;;;;
1000323;HOTEL MOSKVA;HOTEL MOSKVA;00159;;;;;1;F05;;;;;;
1000324;CARBO DIOXID-DD za proiz.uglj.dioksida;CARBO DIOXID;00119;Seke Istvana b.b.;;;;1;F50;;;;;;
1000325;JELA PROMET;JELA PROMET;02449;;;;;1;F05;;;;;;
1000326;ANNAFER;ANNAFER;01796;;;;;1;F05;;;;;;
1000327;FAK MUZICKE UMET;FAK MUZ UMET;00159;;;;;1;F05;;;;;;
1000328;MZ KOMPJUTER BGD.;MZ KOM;00159;;;;;1;F05;;;;;;
1000329;SBB D.O.O EUNET 170-15979-92;EUNET BGD;00159;BULEVAR ZORANA DJINDJICA8;;;;1;F05;;101688342;;;;
1000330;SAMBA;SAMBA;093;;;;;1;F05;;;;;;
1000331;MASINOPROJEKT;MASINOPROJEKT;02801;;;;;1;F05;;;;;;
1000332;S.S.R PRLE;S.S.R PRLE;02895;;;;;1;F05;;;;;;
1000333;L.P LEPENO POLIS;L.P.LEPENO POLIS;01255;;;;;1;F05;;;;;;
1000334;MAX IMPEX;MAX IMPEX;03120;;;;;1;F05;;;;;;
1000335;R ZELJKO POZAREV BANKA;R ZELJKO;02098;;;;;1;F05;;;;;;
1000336;DOMET;DOMET;00159;;;;;1;F05;;;;;;
1000337;GOSA HK NORVESKA;NORVESKA;093;Industrijska 70;;;;1;F08;;;;;;
7152298;PPT ARMATURE a.d. 205-10501-13;ARMATURE;00008;KRUSEVACKA 30;2932;;;1;F05;;100363588;;;;
1000338;SHOLLEX;SHOLLEX;00159;VOJVODE STEPE 251;;;;1;F50;;;;;;
1000339;SAVEZNA UPRAVA CARINA 840-955845-10;SUC;00159;ISPOSTAVA SM. PALANKA;;;;1;F08;;;;;;
1000400;HK-GOSA HIP PETROHEMIJA PANCEVO-PR.UG.;HIP PETROHEMIJA;01927;;;;;1;F50;;;;;;
1000340;MANESMAN NEMACKA;MANESMAN NEMACKA;00159;;;;;1;F08;;;;;;
1000341;S.T.K.R. LUKIC 330-50000202-89;LUKIC;093;;;;;1;F05;;;;;;
1000342;F.Z.V. ZELVOZ SMEDEREVO;ZELVOZ;02449;11300 SMEDEREO;;;;1;F50;;;;;;
1000343;REKLAM PLUS BEOGRAD;REKLAM PLUS;00159;;;;;1;F05;;;;;;
1000344;DUGA SZGTR ARANDJELOVAC;DUGA             U;00022;;;;;1;F05;;;;;;
1000345;LIKIC;LIKIC;093;;;;;1;F05;;;;;;
1000346;INVEST IMPORT;INVEST IMPORT;00159;;;;;1;F05;;;;;;
1000347;NET COMPUTERS;NET;093;;;;;1;F05;;;;;;
1000348;FAKULTET TEHNIKIH NAUKA NOVI SAD;FTN N.SAD;01796;;;;;1;F50;;;;;;
1000349;SARTID LIVNIA;SARTID LIVNICA;02449;;;;;1;F05;;;;;;
1000350;GIT MILANOVIC;GIT;093;;;;;1;F05;;;;;;
1000351;D.P INKOL;INKOL;01413;;;;;1;F05;;;;;;
1000352;COMTEC;COMTEC;01255;;;;;1;F05;;;;;;
1000353;PROIZ.-PROM.PR.MITRASINOVIC SMEDEREVO;PP MITRASINOVIC;02449;Salinacka 3 B;;;;1;F50;;;;;;
1000354;$KODA-PLZEN;$KODA;00159;;;;;1;F08;;;;;;
1000355;GROSSE KAMENOREZ.RADNJA KRVAVICA;GROSSE;01325;;;;;1;F50;;;;;;
6024256;GOSA HOLDING;GOSA HOLDING;093;;;;;1;F05;;;;;;
1000356;AVALON PARTNERS;AVALON PARTNERS;00374;;;;;1;F05;;;;;;
6985964;POTEX DOO 205-9479-72;POTEX;00159;BORIVOJA STEVANOVICA 10/2;2825;;;1;F05;;100372968;;;;
1000357;KOLPART;KOLPART;00159;;;;;1;F05;;;;;;
1000358;BEO STIL;BEO STIL;00159;;;;;1;F05;;;;;;
1000359;PARTNER PROMET;PARTNER PROMET;02586;;;;;1;F05;;100845893;;;;
1000360;B INVENT;B INVENT;00159;;;;;1;F05;;;;;;
1000361;YU RI KO;YU RI KO;00159;;;;;1;F05;;;;;;
1000362;NELE SAD 335-1322-69;NELE;01796;;;;;1;F05;;;;;;
1000363;S M E I T S;S M E I T S;00159;;;;;1;F05;;;;;;
1000364;ORVEL;ORVEL;00159;;;;;1;F05;;;;;;
1000365;S.Z.MASINBRAVAR.RADNJA CELIK;S.Z.M.R.CELIK;093;V.NAZORA 49;;;;1;F05;;;;;;
1000366;VINET DOO 160-269187-40;VINET;093;ZLATIBORSKA 34;3102;;;1;F05;;104773932;;;;
1000367;VIR IMPEH  205-2437-52;VIR IMPEH;00159;;;;;1;F05;;;;;;
1000368;ZPR TOSI;TOSI;02889;;;;;1;F50;;;;;;
1000369;HGI BINACKA MORAVA PC GLAMA;BINACKA MORAVA;00786;;;;;1;F50;;;;;;
1000370;HK GOSA-JP SRBIJAVODE VPC DUNAV;JP SRBIJAVODE;01796;;;;;1;F50;;;;;;
1000371;NESAM DOO;NESAM;093;GRCAC bb;4211;;;1;F05;;;;;;
1000372;omladinska zadruga;OMLADINSKA ZADRUGA;02895;;;;;1;F13;;;;;;
1000373;AGROTEHNA;AGROTEHNA;01796;;;;;1;F05;;;;;;
1000374;ITC ELEKTRONIK;ITC ELEKTRONIK;02620;;;;;1;F05;;;;;;
1000375;GORAN STOJANOVIC VOJ BANKA;GORAN STOJANOVIC;00159;;;;;1;F05;;;;;;
1000376;STARPRINT;STARPRINT;093;;;;;1;F05;;;;;;
1000377;HOTEL PALISAD;HOTEL PALISAD;03138;;;;;1;F05;;;;;;
1000378;METALOPROJEKT;METALOPROJEKT;02449;Srbina 17/2;;;;1;F50;;;;;;
1000379;ZASTAVAPROMET;ZASTAVAPROMET;00159;;;;;1;F05;;;;;;
1000380;JP PK KOSTOLAC UG. BR. 3-0001/02;;01232;;;;;1;F50;;;;;;
1000381;JAVNO KOMUNALNO PRED.POZAREVAC POZAREVAC;JKP POZAREVAC;02098;;;;;1;F50;;;;;;
1000382;HIP PETROHEMIJA PANCEVO;PETROHEMIJA;01927;;;;;1;F50;;;;;;
1000383;EVROPSKI CENTAR ZA MIR I RAZVOJ;ECPD;00159;;;;;1;F05;;;;;;
1000384;TOZA MARKOVIC;TOZA MARKOVIC;01132;;;;;1;F05;;;;;;
1000385;BEOSTIL;BEOSTIL;00159;;;;;1;F05;;;;;;
1000386;FAMPHARM;FAMPHAR;00159;;;;;1;F05;;;;;;
1000387;TRIAS;TRIAS;03057;;;;;1;F05;;;;;;
1000388;ELEKTROSERVIS ACA;ELEKTROSERVIS ACA;093;;;;;1;F05;;;;;;
1000389;AUTOPREV DJURDJEVIC DARKO 310-165342-51;AUTOPREVOZNIK TALI;093;;;;;1;F05;;;;;;
1000390;SVETOMIR GACIC AZANJA;GACIC;00030;;;;;1;F50;;;;;;
1000391;DP RUDNIK;DP RUDNIK;02318;;;;;1;F50;;;;;;
1000392;STR TRIM;SRE TRIM;093;;;;;1;F05;;;;;;
1000393;VELEPROMET TOPOLA;VELEPROMET;02753;;;;;1;F05;;;;;;
1000394;ACCU TRADE;ACCU TRADE;00159;;;;;1;F05;;;;;;
1000395;MODIMEX;MODIMEX;00159;;;;;1;F05;;;;;;
1000396;CERTEX;CERTEX;02625;;;;;1;F05;;100109233;;;;
1000397;INDUSTR FILCA TATKO PR;TATKO;02162;;;;;1;F05;;;;;;
1000398;MIKRO KNJIGA;MIKRO KNJIGA;00159;;;;;1;F05;;;;;;
1000399;ELEKTROGRAFIT 255-0008540101000-64;ELEKTROGRAFIT;00159;;;;;1;F05;;;;;;
1000401;ZUPCANIK;ZUPCANIK;00001;;;;;1;F05;;102414187;;;;
1000402;TEXNOMATIK SERVIS;TEHNOMATIK SERVIS;00159;;;;;1;F05;;;;;;
1000403;SULE;SULE;02471;;;;;1;F05;;;;;;
1000404;UNIVERZAL METALAC;UNIVERZAL METALAC;02323;;;;;1;F05;;;;;;
1000405;PAPULIC PANCEVO;PAPULIC;01927;;;;;1;F05;;;;;;
1000406;PPT CILINDRI 195-6979-68; CILINDRI;02801;Cara Dusana;;;;1;F05;;;;;;
1000407;ATLAS COPCO;ATLAS COPCO;00159;;;;;1;F05;;;;;;
1000408;STIL;STIL;00777;;;;;1;F05;0005112;;;;;
1000409;INGEL;INGEL;01759;;;;;1;F05;;;;;;
1000410;"""TRAJAL KORPORACIJA""";TRAJAL;01325;;;;;1;F30;;;;;;
1000411;JP PK KOSTOLAC UG. BR. 3-0002/02;;01232;;;;;1;F30;;;;;;
1000412;MIROX 205-17287-25;MIROX;00159;;;;;1;F05;;;;;;
1000413;SO PRODUKT;SO PRODUKT;00159;;;;;1;F05;;;;;;
1000414;NES PROMET;NES PROMET;01817;;;;;1;F05;;;;;;
1000415;TURIST BANKA;TURIST BANKA;00159;Kosovska 1;;;;1;F08;;;;;;
1000416;POST BANKA;POST BANKA;00159;27 Marta 71/a;;;;1;F12;;;;;;
1000417;AUTOPR MILOSEVIC SRBOLJUB;AUTOPREVOZNIK M.S;093;;;;;1;F05;;;;;;
1000418;HK GO$A usluge uvoza;HK GO$A USL.UVOZA;093;INDUSRIJSKA 70;;;;1;F08;;;;;;
1000419;ELKA DD ELEKTROKERAMIKA;ELKA;00022;;;;;1;F05;;;;;;
1000420;SKAKI;SKAKI;00022;;;;;1;F05;;;;;;
1000421;MESNA ZAJED M PLANA;MESNA ZAJ;01551;;;;;1;F05;;;;;;
1000422;OSA BEOGRAD;OSA;00159;;;;;1;F05;;;;;;
1000423;KOMGRADNJA;KOMGRADNJA;00159;;;;;1;F50;;;;;;
1000424;CHAMPION;CHAMPION;01325;;;;;1;F05;;;;;;
1000425;INTERJUG AS BEOGRAD;INTERJUG ASD;00159;;;;;1;F05;;;;;;
1000426;PLANA-MONT SZR;PLANA MONT;01551;;;;;1;F05;;;;;;
1000427;MEGAL;MEGALHNA;01261;;;;;1;F05;;;;;;
1000428;PROJEKT PROGRAM;PROJEKT PROGRAM;093;Brace Marjanovic 33;;;;1;F50;;;;;;
1000429;MEL TRADE 330-1000394-87;MEL TRADE;01796;;;;;1;F05;;;;;;
1000430;FM EXPORT FEROMERKUR;FM EXPORT FEROMERK;00159;;;;;1;F05;;;;;;
1000431;FESTINA LENTE;FESTINA LENTE;00159;;;;;1;F05;;;;;;
1000432;DOO SAVA KOMERC;DOO SAVA KOMERC;02098;;;;;1;F05;;;;;;
1000433;PRED U DR SVOJINI TERETNI TRANSPORT BOR;TER TRANSPORT BOR;00250;;;;;1;F05;;;;;;
1000434;NEOTEHNA 160-356038-29;NEOTEHNA;00159;;;;;1;F05;;;;;;
1000435;TARA proiz.prom.i usluzno preduzeceTOPOA;PPUP TARA;02753;M.Jovicica br.11;;;;1;F50;;;;;;
1000436;$KODA-KOLUBARA 'B';KOLUBARA 'B';01389;;;;;1;F08;;;;;;
1000437;UTP DD COMMERC;UTP DD COMMERC;00159;;;;;1;F05;;;;;;
1000438;SD ELEKTRONIK DOO 160-5440-52;SD ELEKTRONIK;01759;ALEKSANDRA NENADOVICA 6;9522;;;1;F05;;101534338;;;;
1000439;PEKAR RADNJA MRDJENOVIC NENAD;PEK.RAD MRDJ NENAD;093;;;;;1;F05;;;;;;
1000440;METALOPROMET  STR NATASA;STR NATASA;02895;;;;;1;F05;;;;;;
1000441;MAJDAN-PROMET;MAJDAN-PROMET;02449;N.Fronta 1/19;;;;1;F50;;;;;;
6983190;PP BM EHPORT IMPORT;PP BM EHPORT IMPOR;00159;;;;;1;F05;;;;;;
1000442;KLUB RIBOLOVACA JUGOPETROL;KLUB RIBOLOVACA;02449;;;;;1;F05;;;;;;
1000443;MORSAD DOO 150-907-36;MORSAD;02753;METERIZE 36;2452;;;1;F50;;101225509;;;;
1000444;TRUST BANKA AD;TRUST;00159;;;;;1;F11;;;;;;
1000445;ZPB AUTOCENTAR ZASTAVA PROMET BEOGRAD;ZPB AUTOCENTAR ZAS;00159;;;;;1;F05;;;;;;
1000446;SARTID AD FABR SAVNH CEVI;SARTID AD FAB SAVN;02847;;;;;1;F05;;;;;;
0421170;BEOGRADSKA BANKA;BB;00159;;;;;1;F30;;;;;;
1000447;FOND ZA RAZVOJ RS;FOND;00159;;;;;1;F11;;;;;;
1000448;PARTNERTRANS;PARTNERTRANS;01796;;;;;1;F05;;;;;;
1000449;DIGITAL DIZAJN;DIGITAL DIZAJN;093;;;;;1;F05;;101405400;;;;
1000450;AUTOTRANSPORT-UROSEVAC;AUTOTRANSPORT;02847;;;;;1;F05;;;;;;
1000451;HP METROPOL;HP METROPOL;00159;;;;;1;F05;;;;;;
1000452;IKL AXIJAL;IKL AXIJAL;00159;;;;;1;F05;;;;;;
1000453;NiPEK;NIPEK;00159;;;;;1;F05;;;;;;
1000454;P.P.AUTO CENTAR;DOBAVLJACI;00837;;;;;1;F07;;;;;;
1000455;COM SPED;COM SPED;00159;;;;;1;F05;;;;;;
1000456;SUDAR DUSAN;SUDAR DUSAN;02617;;;;;1;F05;;;;;;
1000457;L.Z.R.DEDIC MILOJE;DEDEIC;093;Industrijska nova bb;;;;1;F50;;;;;;
1000458;R RESTORAN TRI RIBARA;TRI RIBARA;00374;;;;;1;F05;;;;;;
1000489;DELTA BANKA AD P.J;DELTA BANKA;02098;;;;;1;F05;;;;;;
1000500;JP PK KOSTOLAC-kofice za bager;KOSTOLAC;01232;;;;;1;F30;;;;;;
1000501;SZR STOJAN SAVIC;SAVIC;093;;;;;1;F30;;;;;;
1000502;INDEOOP;INDEOOP;00159;;;;;1;F30;;;;;;
1000503;JUNIK;JUNIK;093;;;;;1;F30;;;;;;
1000459;METALIK STEEL;METALIK STEEL;00119;;;;;1;F05;;;;;;
1000460;STRUGARSKA RADNJA STIL;STR RADNJA STIL;01325;;;;;1;F05;;;;;;
1000461;SZTR IKA;SZTR IKA;093;;;;;1;F05;;;;;;
1000462;SMR MOTO SERVIS MS;SMR MOTO SERVIS;093;;;;;1;F05;;;;;;
1000463;PUP STARA VAROS TOPOLA;PUP STARA VAROS;02753;;;;;1;F05;;;;;;
1000464;GAMZIGRAD ZAV ZA REHABILITACIJU;GAMZIGRADSKA BANJA;03099;;;;;1;F05;;;;;;
1000465;DRAGAN ERDEVIK PANON BANKA;DRAGAN ERDEVIK;01796;;;;;1;F05;;;;;;
1000466;AUTOSERVIS SULEJIC;AUTOSERVIS SULEJIC;093;;;;;1;F05;;;;;;
1000550;JP RB Ogranak KOLUBARA Lazarevac;;01389;;;;;1;F30;;;;;;
1000511;JP PK Ogranak TE-KO KOSTOLAC;KOSTOLAC;01232;;;;;1;F30;;;;;;
1000467;ZANADEH BEOGRAD;ZANADEH;00159;;;;;1;F05;;;;;;
1000468;SZR KLIMGER LAZIC DRAGOSLAV;SZR KLIMGER;093;;;;;1;F05;;;;;;
1000469;SIGMA SMEDEREVO;SIGMA;02449;;;;;1;F05;;;;;;
1000470;IBM COMERC BEOGRAD;IBM COMERC;00159;;;;;1;F05;;;;;;
1000510;"""SZR OBRADOVIC TOMISLAV""";Y;02889;;;;;1;F30;;;;;;
1000512;JP PK KOSTOLAC UG. BR. 3-0003/02;KOS;01232;;;;;1;F30;;;;;;
1000471;SIMPO;SIMPO;03023;;;;;1;F05;;;;;;
1000472;METALOSTRU BOZIC DJORDJE 205-56348-18;BOZIC B BM;01416;;;;;1;F05;;;;;;
1000473;TEHNO ALAT KRUSEVAC 205-132797-76;TEHNOALAT;01325;;;;;1;F05;;;;;;
1000474;KOMP INTER INVEST PUBLIC;KOMP INTER INVEST;00159;;;;;1;F05;;;;;;
1000475;BIS EKO TRSTE 330-45000452-35;BIS;02801;;;;;1;F05;;;;;;
1000476;CENTROTEKSTIL;CENTROTEKSTIL;00159;;;;;1;F05;;;;;;
1000477;Agencija EKONOMIK 265-6650310000225-45;EKONOMIK;093;VUKA KARADZICA 32;;;;1;F05;;101385582;;;;
1000478;Z.R ZA IZRADU METALNE GALANTERIJE;Z.R.ZA IZRADU MET;00159;;;;;1;F05;;;;;;
1000479;PLASTHEM;PLASTHEM;01927;;;;;1;F05;;;;;;
1000481;BeoCITY;BEOCITY;00159;;;;;1;F05;;;;;;
1000482;SEMAFOR;SEMAFOR;03099;;;;;1;F05;;;;;;
1000483;MIVA TEHNA;MIVA TEHNA;00440;;;;;1;F05;;;;;;
1000484;BIANC0;BIANCO;00159;;;;;1;F05;;;;;;
1000485;PRED CIN BEOGRAD;PRED CIN;00159;;;;;1;F05;;;;;;
1000486;SRMA NIS;SRMA NIS;00001;;;;;1;F05;;;;;;
1000487;AKVABENT;AKVABENT;00159;;;;;1;F05;;;;;;
1000488;OMNI-METAL d.o.o;OMNI-METAL;00159;Posavska 2 c;;;;1;F05;;;;;;
1000000;ELEKTRODISTRIBUCIJA VELIKA PLANA;ELEKTRODISTRIBUCIJ;02895;;;;;1;F05;;;;;;
1000490;MINEX COMERCE D.O.O. 220-89289-42;MINEX;00159;APATINSKA 4/5;;;;1;F05;;101742551;;;;
1000491;MUZEJSKO SNABDEVANJE;MUZEJSKO SNABDEVAN;00159;;;;;1;F05;;;;;;
1000493;GRAFIKA GALEB;GRAFIKA GALEB;01759;;;;;1;F05;;;;;;
1000492;SAV MINIS ZA NAUKU;SAV MINIS ZA NAUKU;00159;;;;;1;F05;;;;;;
1000494;OPLENAC PROMET TOPOLA;OPLENAC PROMET;02753;;;;;1;F05;;;;;;
1000495;INSTITUT ZA REHBILITACIJU BEOGRAD-MLADEV;INS ZA REHAB;00159;;;;;1;F05;;;;;;
1000496;DIT-Drus.inz.i tehnicara;DIT;093;;;;;1;F50;;;;;;
1000497;Kamenor.radnja DIJAMANT Krvavica;DIJAMANT;01325;;;;;1;F50;;;;;;
1000498;METALAC GORNJI MILANOVAC;METALAC;00837;;;;;1;F50;;;;;;
1000499;STYLOS;STYLOS;01796;;;;;1;F05;;;;;;
1000504;V.P.2141 SMED.PALANKA;V.P.2141;093;;;;;1;F50;;;;;;
7006838;JP SLUZBENI GLASNIK 160-14944-58;SLUZBENI GLASNIK;00159;JOVANA RISTICA 1;;;;1;F05;;100002782;;;;
1000505;LOLA-FAM TKPS BGD;LOLA-FAM;00159;;;;;1;F50;;;;;;
1000506;JELSINGRAD BEOGRAD;JELSINGRAD BEOGRAD;00159;;;;;1;F05;;;;;;
1000507;ADIZES NOVI SAD;ADIZES NOVI SAD;01796;;;;;1;F05;;;;;;
1000508;HP DOO BEOGRAD;HP DOO BEOGRAD;00159;;;;;1;F05;;;;;;
1000509;OMLADINSKA ZADRUGA TREN S.P.PALANKA;OML ZAD TREN S.P.P;093;;;;;1;F05;;;;;;
1000513;CORUN HOLDING DOO 170-30014321000-07;CORUN;02739;M.OBRENOVICA 2;2573;;;1;F05;;107296101;;;;
1000514;SMB-EURO TRADE Gmbh NEMACKA;SMB;00159;BERLIN;;;;1;F08;;;;;;
1000515;UNIVERSAL-EISEN NEMACKA;UNIVERSAL;03252;EISEN;;;;1;F08;0005112;;;;;
1000516;FAG SALES NEMACKA;FAG;00159;SALES;;;;1;F08;;;;;;
1000517;STEEL  SMEDEREVO;STEEL;00159;;;;;1;F08;;;;;;
1000518;AB SANDVIK SVEDSKA;SANDVIK;00159;SVEDSKA;;;;1;F08;;;;;;
1000519;FERROCOMERZ NEMACKA;FERROCOMMERZ;00159;KOLN;;;;1;F08;;;;;;
1000520;TORGOVIJA-DOM;TORGOVIJA;00159;MAGMITOGORSK;;;;1;F08;;;;;;
1000521;MERKUR;MERKUR;00159;DUIBURG;;;;1;F08;;;;;;
1000522;MILKOMP-BUKUREST;MIL;00159;BUKUREST;;;;1;F08;;;;;;
7150912;ZASTAVA PROMET KRAGUJEVAC;ZASTAVA PROMET;01255;;;;;1;F05;;;;;;
1000523;MOMCILO RASIC AUTOPR R355-3200362505-64;MOMCILO          A;093;;;;;1;F05;;;;;;
1000524;TANJA NEGIC                   NE;TANJA NEGICJERING;00159;;;;;1;F05;;;;;;
1000525;PPT REMONT I ENERGETIKA 205-23014-13;PPT;00159;;;;;1;F50;;;;;;
7152397;PPT KOCNA TRSTENIK;PPT KOCNA;02801;;;;;1;F05;;;;;;
1000526; VISKOZA LOZNICA;VISKOZA;01473;;;;;1;F50;;;;;;
1000527;AVENARIUS AGRO GmbH;AVENARIUS;00159;WELS AUSTRIJA;;;;1;F08;;;;;;
1000528;JUPITER STARA PAZOVA;JUPITER;02522;;;;;1;F05;;;;;;
1000529;BELMONT INDUSTRIES Ltd Ciprus;BELMONT;00159;CIPRUS;;;;1;F08;;;;;;
1000530;SPIRIDON KRAGUJEVAC;SPIRIDON;01255;;;;;1;F05;;;;;;
1000531;MIRKOS 205-15289-05;MIRKOS;02915;;;;;1;F05;;;;;;
1000532;PRIZMA PALANKA;PRIZMA;093;;;;;1;F05;;;;;;
1000533;PP STARI MLIN CEROVAC KRAGUJEVAC;PP STARI MLIN;01255;;;;;1;F05;;;;;;
1000534;KANDEM-KIPAR;KANDEM;00159;KIPAR;;;;1;F08;;;;;;
1000535;RHEMUS DUISBURG;RHEMUS;00159;DUISBURG;;;;1;F08;;;;;;
1000536;TRANSPED-MAG LTD;TRANSPED;00159;;;;;1;F08;;;;;;
1000537;FERPAN-BUDIMPESTA;FERPAN;00159;BUDIMPESTA;;;;1;F08;;;;;;
6024257;HK-POST BANKA;HK-POST BANKA;00159;;;;;1;F12;;;;;;
1000538;UKRAJINSKO JUGOSLOVENSKA ''MIG';''MIG'';00159;UKRAJINA;;;;1;F08;;;;;;
1000539;ELEKTRO MECHANIK ''EMG'' NEMACKA;''EMG'';00159;NEMACKA;;;;1;F08;;;;;;
1000540;SKODA TRADING PLZEN;SKODA TRADING;00159;PLZEN;;;;1;F08;;;;;;
1000541;FEROSESA KIPAR;FEROSESA;00159;KIPAR;;;;1;F08;;;;;;
1000542;ROTOR SERVIS ELEKTROMOTORI SMEDEREVO;ROTOR SERVIS;02449;;;;;1;F05;;;;;;
1000543;ZASTAVA AUTOMOBILA KRAGUJEVAC;ZASTAVA AUTOMOBILA;01255;;;;;1;F05;;;;;;
1000544;TECHNO EHPORT IMPORT BEOGRAD;TECHNO;00159;;;;;1;F05;;;;;;
1000545;KVALITET NIS;KVALITET NIS;01759;;;;;1;F05;;;;;;
1000546;AUTO SERVIS AS JAGODINA;AUTO SERVIS AS JAG;00997;;;;;1;F05;;;;;;
1000547;ZEPTER;ZEPTER;00159;;;;;1;F05;;;;;;
1000548;ENERGO SAN;ENERGO SAN;00159;;;;;1;F05;;;;;;
1000549;RM ALKON STAHL DOO;RM ALKON STAHL;00159;STEVANA BRAKUSA 4;;;;1;F05;;101014638;;;;
1000551;BIGZ;BIGZ;00159;;;;;1;F05;;;;;;
7159294;ELEK MOR PAL;ELEK MOR PAL;093;;;;;1;F05;;;;;;
1000600;ALATNICA LAZAREVIC;ALATNICA;00159;Kumodraska 240;;;;1;F30;;;;;;
1000552;FK RADNIK;FK RADNIK;093;;;;;1;F05;;;;;;
1000553;FK MLADOST;FK MLADOST;093;;;;;1;F05;;;;;;
1000554;PODGORA SMEDEREVO;PODGORA SMEDEREVO;02449;;;;;1;F05;;;;;;
1000555;GASOP BEOGRAD;GASOP BEOGRAD;00159;;;;;1;F05;;;;;;
1000556;IDEAL PALANKA;IDEAL PALANKA;093;;;;;1;F05;;;;;;
1000557;DRAGOCVET BEOGRAD;DRAGOCVET BEOGRAD;00159;;;;;1;F05;;;;;;
1000558;SZR FAB ZA IZR FLASA OSIGURACA ROCEVAC;SZR F.I.F.O.ROCEVA;02293;;;;;1;F05;;;;;;
1000559;SZR AUTOKOLOR J ZLATOMIR DOLJASNICA;SZR AUTOKOLOR J ZL;00582;;;;;1;F05;;;;;;
